generation,best_fitness,mean_fitness,median_fitness
0,31,31.0,31.0
1,31,31.0,31.0
2,31,31.0,31.0
3,85,31.52,31.0
4,100,34.9,31.0
5,102,45.49,31.0
6,255,61.28,67.0
7,209,64.01,71.0
8,247,69.55,67.0
9,247,67.03,31.0
10,210,79.85,75.0
11,257,97.93,100.0
12,256,100.28,100.0
13,255,93.81,92.5
14,248,95.05,100.0
15,256,95.98,100.0
16,248,90.02,100.0
17,248,98.39,100.0
18,257,105.39,100.0
19,247,100.46,100.0
20,247,92.0,100.0
21,222,97.51,92.5
22,254,113.28,103.5
23,223,115.45,114.0
24,253,98.43,100.0
25,255,104.8,101.5
26,247,97.33,100.0
27,258,114.84,112.0
28,265,101.39,100.0
29,257,104.31,100.0
30,254,102.92,100.0
31,265,112.32,112.5
32,260,116.2,111.0
33,248,104.41,107.0
34,254,92.78,100.0
35,248,103.06,100.0
36,247,121.88,114.5
37,256,117.21,126.0
38,259,103.1,102.0
39,258,102.43434343434343,100
40,220,95.26262626262626,100
41,247,96.53,100.0
42,257,107.4,101.5
43,259,113.71717171717172,112
44,247,116.93939393939394,115
45,222,110.06060606060606,101
46,248,117.47474747474747,115
47,255,98.4949494949495,100
48,256,115.87,112.5
49,253,112.22,126.0
50,222,97.6930693069307,100
51,256,93.31683168316832,100
52,248,97.21,100.0
53,264,108.02020202020202,111
54,248,102.5050505050505,100
55,254,102.8019801980198,100
56,253,108.5,100.0
57,256,98.91919191919192,100
58,256,101.61,100.0
59,248,90.96,100.0
60,322,103.51,100.0
61,221,102.12,100.0
62,257,106.73,100.0
63,248,94.5,100.0
64,283,107.45,100.0
65,253,112.89,100.0
66,258,95.12,100.0
67,260,85.46464646464646,75
68,222,104.45,100.0
69,257,107.61,100.0
70,221,97.5,100.0
71,290,101.14,100.0
72,255,93.41,100.0
73,248,88.68,100.0
74,291,92.75247524752476,100
75,287,98.79207920792079,100
76,662,89.39603960396039,75
77,1265,107.8,100.0
78,4029,128.17,92.5
79,1304,107.57575757575758,100
80,256,92.46,100.0
81,255,91.39393939393939,100
82,523,96.92,100.0
83,304,90.85148514851485,100
84,490,95.94059405940594,100
85,5659,224.43564356435644,100
86,5659,558.69,100.0
87,5659,926.49,111.0
88,5659,1085.44,110.5
89,5659,1335.11,113.5
90,5659,1600.3267326732673,173
91,5659,2580.1111111111113,563
92,5659,1883.51,126.0
93,5659,2129.46,237.0
94,5659,2124.04,178.0
95,5659,2320.61,273.5
96,5659,2513.34,341.0
97,5659,2434.242424242424,146
98,5659,2370.1717171717173,108
99,5659,2226.92,146.5
100,5659,2594.33,980.0
101,5659,2395.212121212121,187
102,5659,2389.6161616161617,377
103,5659,2461.01,239.0
104,5659,2602.5353535353534,340
105,5659,1936.65,112.5
106,5659,1619.5858585858587,109
107,5659,2152.27,243.0
108,5659,2540.09900990099,192
109,5659,2757.56,519.5
110,5659,2260.871287128713,146
111,5659,2372.6237623762377,210
112,5659,2294.76,114.0
113,5659,2228.7227722772277,149
114,5659,2508.891089108911,324
115,5659,2719.029702970297,526
116,5659,2795.2772277227723,586
117,5659,2674.02,367.0
118,5659,2388.861386138614,145
119,5659,2286.808080808081,284
120,5659,1903.06,109.5
121,5659,2843.5643564356437,1378
122,5659,2271.5050505050503,113
123,5659,2856.56,2303.0
124,5659,2159.871287128713,173
125,5659,2654.91,618.0
126,5659,2414.0,114
127,5659,1969.83,111.5
128,5659,2334.2871287128714,185
129,5659,2517.7272727272725,209
130,5659,2206.19,112.5
131,5659,2526.39,210.0
132,5659,2374.81,216.0
133,5659,2478.28,161.0
134,5659,2748.2,1413.0
135,5659,2452.5555555555557,212
136,5659,2715.530612244898,1414.5
137,5659,2132.3333333333335,111
138,5659,2284.373737373737,150
139,5659,2566.36,506.5
140,5659,2332.76,378.0
141,5659,2464.01,340.5
142,5659,2378.26,368.0
143,5659,2561.831683168317,249
144,5659,3091.27,5659.0
145,5659,2544.57,311.0
146,5659,2781.32,2246.0
147,5659,2886.94,1858.0
148,5659,2388.059405940594,322
149,5659,2728.90099009901,297
150,5659,2809.22,1057.5
151,5659,2671.2871287128714,1176
152,5659,2066.980198019802,117
153,5659,2543.96,422.5
154,5659,2599.2929292929293,434
155,5659,2284.6,116.5
156,5659,2377.42,238.0
157,5659,2518.88,1062.5
158,5659,2800.7821782178216,968
159,5659,2561.450980392157,322.0
160,5659,1994.148514851485,174
161,5659,2006.4653465346535,111
162,5659,2185.8811881188117,284
163,5659,2831.74,1709.5
164,5659,2658.34,581.5
165,5659,2933.81,3097.5
166,5659,2057.48,202.0
167,5659,2390.656565656566,397
168,5659,2829.47,1820.0
169,5659,2152.5,110.0
170,5659,2446.0,339
171,5659,2524.7821782178216,182
172,5659,2345.4752475247524,250
173,5659,2344.1782178217823,149
174,5659,1944.41,112.0
175,5659,2552.6138613861385,398
176,5659,3023.5247524752476,5408
177,5659,2504.19,126.5
178,5659,2491.5098039215686,388.0
179,5659,2225.7,115.0
180,5659,2253.95,149.0
181,5659,2741.66,1377.5
182,5659,2147.959595959596,219
183,5659,2399.686868686869,398
184,5659,3010.2626262626263,4856
185,5659,2622.19,442.0
186,5659,2347.4747474747473,141
187,5659,2348.8571428571427,220.0
188,5659,2241.3030303030305,116
189,5659,2821.818181818182,1337
190,5659,2372.959595959596,174
191,5659,2679.3838383838383,638
192,5659,2341.2020202020203,174
193,5659,2697.86,1005.5
194,5659,3026.282828282828,3967
195,5659,2703.08,1359.0
196,5659,2570.48,274.5
197,5659,2676.4059405940593,563
198,5659,2727.3469387755104,812.5
199,5659,1872.0,110
200,5659,2368.62,178.0
201,5659,2220.181818181818,144
202,5659,2546.3838383838383,433
203,5659,2839.4059405940593,1913
204,5659,2791.8,1507.0
205,5659,1949.16,125.5
206,5659,2552.94,425.0
207,5659,2366.818181818182,284
208,5659,2281.56,275.5
209,5659,2861.2871287128714,3188
210,5659,1953.97,113.5
211,5659,2632.777777777778,261
212,5659,2663.6767676767677,2227
213,5659,2694.060606060606,1263
214,5659,2289.18,349.0
215,5659,2665.89898989899,526
216,5659,2534.121212121212,562
217,5659,2628.89898989899,672
218,5659,2519.626262626263,487
219,5659,2351.48,185.5
220,5659,2405.848484848485,185
221,5659,2239.3267326732675,110
222,5659,2848.18,1719.5
223,5659,2353.2323232323233,563
224,5659,2364.5757575757575,143
225,5659,2232.5656565656564,114
226,5659,1837.1515151515152,112
227,5659,2112.469387755102,109.5
228,5659,2137.030303030303,111
229,5659,2565.7,988.0
230,5659,2505.99,242.5
231,5659,2591.920792079208,415
232,5659,2157.2323232323233,114
233,5659,2120.5757575757575,108
234,5659,2531.21,181.5
235,5659,2818.3465346534654,1803
236,5659,2340.5940594059407,511
237,5659,2421.07,151.0
238,5659,2594.66,388.5
239,5659,2492.23,378.5
240,5659,3061.36,5659.0
241,5659,1994.3030303030303,148
242,5659,1907.47,141.0
243,5659,2261.4950495049507,323
244,5659,2256.91,312.5
245,5659,2770.2,2339.5
246,5659,2230.949494949495,173
247,5659,2232.89,217.5
248,5659,2658.1111111111113,637
249,5659,2061.3564356435645,111
250,5659,3050.762376237624,4781
251,5659,2220.979797979798,183
252,5659,2226.1717171717173,173
253,5659,2150.07,115.0
254,5659,2376.868686868687,225
255,5659,2118.27,113.5
256,5659,2020.66,112.0
257,5659,2818.3960396039606,2967
258,5659,2483.4257425742576,374
259,5659,2520.5049504950493,212
260,5659,2218.9504950495048,114
261,5659,2308.7128712871286,223
262,5659,2170.009900990099,115
263,5659,2106.61,112.0
264,5659,2188.2772277227723,113
265,5659,1776.8316831683169,110
266,5659,2146.5049504950493,113
267,5659,1904.42,110.5
268,5659,2374.158415841584,489
269,5659,2350.63,115.5
270,5659,2327.0,161.0
271,5659,2216.4158415841584,113
272,5659,2470.792079207921,376
273,5659,2456.831683168317,360
274,5659,2432.46,275.5
275,5659,2516.4356435643563,302
276,5659,2928.4752475247524,3190
277,5659,1958.920792079208,112
278,5659,2401.792079207921,153
279,5659,2291.6435643564355,111
280,5659,2031.5742574257426,112
281,5659,2823.1,2302.5
282,5659,2299.90099009901,113
283,5659,2201.108910891089,187
284,5659,2587.70297029703,436
285,5659,2172.3861386138615,115
286,5659,2844.0,2079.5
287,5659,1889.83,109.5
288,5659,2304.8585858585857,228
289,5659,2169.1,115.0
290,5659,2518.36,728.5
291,5659,2599.6,498.0
292,5659,2464.10101010101,286
293,5659,2227.4747474747473,115
294,5659,2166.14,113.5
295,5659,2496.94,355.0
296,5659,2264.267326732673,138
297,5659,2021.09,116.0
298,5659,2197.128712871287,115
299,5659,2477.09900990099,399
